,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 07:56:00,443.66,47.14000000000001,435.8,45.83333333333334,384.6,4.85,628.4333333333333,0.0
1,2019-11-14 08:00:00,670.1444444444445,40.72857142857143,663.7166666666667,55.56666666666666,664.0857142857143,17.32857142857143,797.1000000000001,0.0
2,2019-11-14 08:04:00,662.6200000000001,57.52857142857143,663.0142857142856,60.0,663.8125,34.4875,800.85,0.0
3,2019-11-14 08:08:00,662.9374999999999,53.06041666666667,662.8625000000002,56.8,664.6,32.89,800.6375,0.0
4,2019-11-14 08:12:00,662.26,48.03166666666668,664.1777777777778,60.261111111111106,664.82,32.505,801.3888888888888,0.0
5,2019-11-14 08:16:00,662.1800000000002,49.99999999999999,663.8142857142857,56.2,665.9222222222222,32.27222222222222,802.19,0.0
6,2019-11-14 08:20:00,662.8299999999998,51.62666666666666,664.8285714285714,54.471428571428575,664.9250000000002,31.4875,803.5666666666666,0.0
7,2019-11-14 08:24:00,662.56,48.48833333333333,664.0399999999997,52.025,665.4375000000001,30.55625000000001,803.4333333333334,0.0
8,2019-11-14 08:28:00,662.72,48.975,664.3181818181819,50.87272727272727,664.9181818181819,28.21818181818181,804.1399999999999,0.1
9,2019-11-14 08:32:00,662.84,52.7925,663.911111111111,51.05,664.75,29.2375,803.6111111111112,0.1111111111111111
10,2019-11-14 08:36:00,661.8900000000001,51.00750000000001,663.41,55.57333333333334,664.7125,28.36875,803.5181818181819,0.09090909090909093
11,2019-11-14 08:40:00,588.5333333333333,43.025,619.1600000000002,54.23333333333333,662.9666666666667,29.5,760.4,0.0
