Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-07 14:17:00,870.2,21.875,15.272727272727272,816.0,7.666666666666667,38.541666666666664,575.9000000000001,2.3,2.590909090909091,969.5,4.5,0.0
2019-11-07 14:18:00,1455.8000000000002,40.375,9.454545454545453,819.5,8.0,39.8125,757.4,2.8000000000000003,2.3636363636363638,970.75,3.25,0.0
2019-11-07 14:19:00,1439.3333333333333,0.5,3.3333333333333335,827.5,8.5,34.0625,971.3333333333334,14.75,2.1363636363636362,968.909090909091,7.727272727272727,0.0
2019-11-07 14:20:00,601.5769230769231,7.769230769230769,3.7580645161290325,827.8333333333334,7.166666666666667,26.875,1478.1111111111113,24.0,2.0,971.1818181818182,7.045454545454545,0.0
2019-11-07 14:21:00,895.8846153846155,6.846153846153846,7.435483870967742,827.25,7.75,19.6875,968.0,6.75,8.25,973.0,6.5,0.0
2019-11-07 14:22:00,1263.7692307692307,5.6923076923076925,12.032258064516128,828.0,2.0,13.9375,829.5,2.0,16.583333333333336,974.8181818181818,5.954545454545455,0.0
2019-11-07 14:23:00,1631.6538461538462,4.538461538461538,16.629032258064516,830.0,7.0,8.1875,831.5,5.0,24.916666666666668,977.090909090909,5.272727272727273,0.0
2019-11-07 14:24:00,1925.9615384615386,3.615384615384615,20.306451612903224,848.0,2.0,2.091666666666667,852.0,3.0,27.642857142857142,993.375,4.625,0.0
2019-11-07 14:25:00,2220.2692307692305,2.692307692307692,23.983870967741936,861.0,2.5,2.0,863.7999999999998,4.6,28.71428571428571,998.875,7.125,0.0
2019-11-07 14:26:00,2444.0588235294117,2.3529411764705883,28.58064516129032,792.5,24.0,2.8,864.8,6.6,29.785714285714285,1004.0,7.5,0.0
2019-11-07 14:27:00,2451.705882352941,3.235294117647059,33.177419354838705,623.5,8.0,43.14,866.0,4.0,29.0,1005.7999999999998,6.400000000000001,0.0
2019-11-07 14:28:00,2457.823529411765,3.941176470588235,36.85483870967742,833.6666666666666,2.6666666666666665,38.84,866.875,1.0,28.125,1006.8,6.9,0.0
2019-11-07 14:29:00,2463.9411764705883,4.647058823529412,40.53225806451613,866.0,1.5,34.54,866.25,1.0,28.75,1005.0,7.5,0.0
2019-11-07 14:30:00,2471.5882352941176,5.529411764705883,45.12903225806451,866.75,1.75,31.1,865.0,7.5,29.0,1005.5,6.0,0.0
2019-11-07 14:31:00,2479.235294117647,6.411764705882353,49.7258064516129,865.3333333333334,2.6666666666666665,26.8,867.5,5.0,28.5,1005.5,5.5,0.0
2019-11-07 14:32:00,2485.3529411764707,7.11764705882353,53.403225806451616,865.5,3.0,22.5,866.5,2.5,29.5,1003.5,6.75,0.0
2019-11-07 14:33:00,2436.702614379085,13.882352941176471,53.053763440860216,862.5,5.0,19.060000000000002,859.5,8.0,28.5,989.1428571428572,7.5,0.0
2019-11-07 14:34:00,2078.416666666667,53.0,25.5,807.5,5.5,15.620000000000001,799.75,7.0,27.75,909.5714285714287,5.5,0.0
2019-11-07 14:35:00,1746.75,60.75,5.0,715.1666666666666,8.0,11.32,725.5,5.0,29.0,836.4285714285714,3.5,0.0
2019-11-07 14:36:00,1289.0,3.6666666666666665,0.6666666666666666,628.5,4.5,7.020000000000003,639.5,7.5,28.0,748.8571428571428,1.0,0.0
2019-11-07 14:37:00,1284.0,1.0,1.0,535.1666666666666,14.0,2.719999999999999,575.0,0.0,28.0,684.0,1.0,0.0
2019-11-07 14:38:00,2173.766666666667,38.666666666666664,6.0,364.25,1.5,30.833333333333336,680.6666666666666,11.0,19.333333333333332,634.5,6.5,0.0
2019-11-07 14:39:00,1651.0,26.625,20.375,460.5,2.0,26.166666666666664,1687.0,6.75,15.5,568.8333333333334,1.3333333333333333,0.0
